"periodo","p1","p2","p3_1","p3_2","p3_3","p3_4","p3_5","p5","p7","p7_3","p24","p25","edad","sexo"
"221",1,1,1,2,2,2,1,1,3,2000,1,1,27,1
"221",1,1,1,2,1,2,2,4,2,0,0,0,57,1
"221",1,1,1,1,2,2,1,3,2,0,1,3,57,1
"221",1,1,2,2,1,1,1,0,0,0,5,3,38,2
"221",2,0,0,0,0,0,0,0,0,0,0,0,65,1
"221",1,1,1,1,1,2,2,5,2,0,0,0,41,2
"221",1,1,1,1,1,2,2,3,2,0,0,0,46,2
"221",1,1,1,2,1,2,2,4,1,0,0,0,45,2
"221",1,1,2,1,2,2,1,0,0,0,1,4,42,1
"221",1,1,1,2,2,2,1,2,1,0,2,2,21,2
"221",1,1,1,2,2,2,2,5,2,0,0,0,35,2
"221",1,1,1,1,2,2,2,5,2,0,0,0,67,2
"221",1,1,2,2,1,2,2,0,0,0,0,0,46,2
"221",1,2,2,2,2,2,2,0,0,0,0,0,65,1
"221",1,1,1,1,2,2,1,1,1,0,2,1,67,1
"221",1,1,1,1,1,2,1,1,3,500,1,2,43,1
"221",1,2,1,2,2,2,2,4,1,0,0,0,55,2
"221",1,1,2,2,2,2,1,0,0,0,2,3,38,1
"221",1,1,2,2,2,2,1,0,0,0,2,1,32,1
"221",1,1,1,2,2,2,2,5,3,100,0,0,63,1
"221",1,1,1,2,2,1,2,1,1,0,0,0,40,1
"221",1,2,2,2,2,2,1,0,0,0,2,1,48,2
"221",1,1,2,2,2,2,1,0,0,0,2,1,27,1
"221",1,1,2,1,1,1,1,0,0,0,1,1,50,2
"221",1,2,1,2,2,2,1,4,1,0,2,4,34,2
"221",1,2,1,2,2,2,1,4,2,0,3,4,19,2
"221",1,1,1,2,2,2,1,3,3,1200,2,3,35,2
"221",1,1,1,2,2,2,1,2,1,0,2,2,18,2
"221",1,1,2,2,1,2,1,0,0,0,1,4,24,1
"221",1,1,2,2,1,2,2,0,0,0,0,0,53,1
"221",1,1,1,1,1,1,1,3,2,0,1,3,52,2
"221",1,1,2,2,2,2,1,0,0,0,2,4,44,2
"221",1,1,1,2,2,2,1,4,2,0,1,4,29,2
"221",1,2,2,2,2,2,1,0,0,0,2,3,27,2
"0222",1,2,2,2,2,2,1,0,0,0,5,4,51,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,73,2
"0222",1,2,2,2,2,2,1,0,0,0,5,4,52,1
"0222",1,2,2,2,2,2,1,0,0,0,2,2,35,2
"0222",1,2,2,2,2,2,1,0,0,0,5,2,28,2
"0222",1,1,2,2,2,2,2,0,0,0,0,0,41,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,44,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,69,1
"0222",1,1,1,1,1,2,1,4,3,600,1,4,45,1
"0222",1,1,2,2,2,2,1,0,0,0,1,4,23,2
"0222",1,1,1,2,2,2,1,4,2,0,1,3,47,2
"0222",1,1,1,2,2,2,1,2,2,0,1,2,20,2
"0222",1,1,2,2,1,2,1,0,0,0,1,3,45,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,42,2
"0222",1,1,2,2,1,2,1,0,0,0,5,1,39,1
"0222",1,1,1,1,2,2,1,1,3,500,1,3,70,1
"0222",1,2,2,2,2,2,1,0,0,0,2,4,29,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,54,2
"0222",1,2,2,2,2,2,1,0,0,0,5,4,37,2
"0222",1,1,1,2,2,2,1,4,2,0,5,4,53,2
"0222",1,2,2,2,2,2,1,0,0,0,5,4,55,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,46,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,32,1
"0222",1,2,2,2,2,2,1,0,0,0,5,4,38,1
"0222",1,1,1,2,2,2,1,3,3,360,2,3,40,1
"0222",1,1,1,2,2,2,1,4,2,0,2,4,21,1
"0222",1,1,1,2,2,2,1,4,2,0,2,4,51,1
"0222",1,1,1,2,2,2,1,4,2,0,2,4,26,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,55,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,76,2
"0222",1,2,2,2,2,2,1,0,0,0,5,4,29,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,44,2
"0222",1,1,1,2,2,2,1,4,2,0,5,4,42,2
"0222",1,1,1,2,2,2,2,4,2,0,0,0,59,1
"0222",1,2,2,2,2,2,1,0,0,0,2,4,36,2
"0222",1,2,2,2,2,2,1,0,0,0,5,4,42,2
"0222",1,1,2,1,1,2,1,0,0,0,2,2,32,2
"0222",1,2,2,2,2,2,1,0,0,0,5,4,32,1
"0222",1,2,2,2,1,2,2,0,0,0,0,0,49,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,49,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,50,2
"0222",1,2,2,2,1,2,1,0,0,0,5,4,34,1
"0222",1,2,2,2,2,2,1,0,0,0,2,2,37,2
"0222",1,2,2,2,1,2,1,0,0,0,5,4,52,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,51,1
"0222",1,2,2,2,2,2,1,0,0,0,5,4,35,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,55,1
"0222",2,0,0,0,0,0,0,0,0,0,0,0,48,2
"0222",1,1,2,1,1,2,1,0,0,0,1,4,34,1
"0222",1,2,1,2,1,2,1,4,1,0,2,4,35,2
"0222",1,1,1,2,1,1,1,4,1,0,1,3,22,2
"0222",1,2,2,2,2,2,1,0,0,0,2,4,51,2
"0222",1,1,2,1,1,2,1,0,0,0,1,3,25,1
"0222",1,1,2,2,2,1,2,0,0,0,0,0,21,1
"0222",1,1,1,1,2,2,1,4,1,0,2,4,27,1
"0222",1,1,1,2,2,2,1,4,1,0,5,4,28,1
"0222",1,1,1,1,2,2,2,4,2,0,0,0,23,1
"0222",1,1,1,2,2,2,1,4,1,0,3,4,49,1
"0222",1,1,2,2,2,2,2,0,0,0,0,0,57,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,36,1
"0222",1,2,2,2,2,2,1,0,0,0,2,3,24,1
"0222",1,1,2,2,2,2,2,0,0,0,0,0,45,1
"0222",1,1,1,2,2,2,1,2,1,0,2,2,38,2
"0222",1,1,1,1,2,1,1,4,3,600,5,4,37,1
"0222",1,1,1,1,2,2,1,3,1,0,1,3,69,1
"0222",1,1,1,1,1,2,1,3,3,600,3,3,27,2
"0222",1,1,1,1,1,2,2,4,3,120,0,0,45,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,72,1
"0222",1,2,2,1,2,2,1,0,0,0,5,3,37,1
"0222",1,1,1,1,2,2,1,2,2,0,2,4,34,2
"0222",1,1,1,2,2,2,1,6,1,0,1,4,22,2
"0222",1,1,1,1,2,2,2,1,2,0,0,0,29,2
"0222",1,1,2,1,2,2,1,0,0,0,3,1,22,1
"0222",1,1,2,1,2,2,2,0,0,0,0,0,42,1
"0222",1,1,1,2,2,2,1,1,2,0,2,3,68,2
"0222",1,1,1,2,2,1,1,4,2,0,5,4,28,2
"0222",1,2,2,1,2,2,2,0,0,0,0,0,26,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,88,1
"0222",1,1,1,2,2,1,1,1,2,0,1,3,24,1
"0222",1,2,2,1,2,2,2,0,0,0,0,0,42,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,25,2
"0222",1,2,2,2,2,2,1,0,0,0,2,4,34,2
"0222",1,1,2,2,2,2,1,0,0,0,1,3,60,1
"0222",1,1,1,1,2,2,1,4,3,160,3,4,36,2
"0222",1,1,1,2,2,2,1,1,2,0,1,3,28,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,81,2
"0222",1,1,1,2,2,2,1,3,2,0,3,3,43,2
"0222",1,1,1,2,2,2,2,5,2,0,0,0,57,1
"0222",1,1,1,1,2,2,2,3,2,0,0,0,53,2
"0222",1,2,2,1,2,2,2,0,0,0,0,0,71,2
"0222",1,1,1,2,2,2,1,3,3,100,1,3,40,2
"0222",1,1,1,1,2,2,2,3,2,0,0,0,69,2
"0222",1,2,2,2,2,2,1,0,0,0,1,4,36,2
"0222",1,2,1,2,2,2,2,3,3,400,0,0,50,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,76,1
"0222",1,1,1,2,2,2,1,2,2,0,1,4,21,1
"0222",1,1,1,2,2,2,1,3,2,0,1,3,21,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,56,1
"0222",1,1,2,1,2,2,2,0,0,0,0,0,53,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,30,1
"0222",1,1,1,2,2,2,1,3,3,500,1,4,22,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,33,2
"0222",1,1,1,2,2,2,1,2,1,0,2,2,25,1
"0222",1,1,1,2,2,2,2,3,2,0,0,0,74,1
"0222",1,1,1,2,2,2,2,4,3,500,0,0,25,2
"0222",1,2,2,2,2,2,1,0,0,0,2,4,31,2
"0222",1,1,2,1,2,2,1,0,0,0,2,2,26,2
"0222",1,1,2,1,1,2,1,0,0,0,1,3,30,2
"0222",1,1,1,1,1,2,1,3,3,600,2,3,38,2
"0222",1,1,2,2,2,2,1,0,0,0,2,2,41,1
"0222",1,1,2,1,2,2,2,0,0,0,0,0,36,1
"0222",1,1,1,1,1,2,2,3,3,500,0,0,53,2
"0222",1,1,2,1,2,2,2,0,0,0,0,0,52,2
"0222",1,1,1,1,2,2,1,4,1,0,2,4,46,1
"0222",1,1,1,1,2,2,2,3,2,0,0,0,36,2
"0222",1,1,1,1,2,2,2,2,2,0,0,0,29,2
"0222",1,1,2,2,1,2,2,0,0,0,0,0,71,1
"0222",1,1,1,2,2,2,2,3,3,350,0,0,45,1
"0222",1,1,1,2,2,2,1,1,2,0,1,1,27,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,44,2
"0222",1,1,2,1,1,2,2,0,0,0,0,0,18,2
"0222",1,1,1,2,2,2,2,2,2,0,0,0,35,1
"0222",1,1,2,1,2,2,2,0,0,0,0,0,31,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,43,1
"0222",1,2,2,2,2,2,1,0,0,0,2,4,24,1
"0222",1,1,1,1,1,2,1,4,2,0,1,1,51,2
"0222",1,1,1,2,2,2,2,1,2,0,0,0,62,1
"0222",1,1,2,2,1,2,1,0,0,0,1,3,54,2
"0222",1,1,1,1,1,2,2,4,3,150,0,0,79,2
"0222",1,1,1,2,1,2,1,4,1,0,2,4,40,2
"0222",1,2,2,2,2,2,1,0,0,0,2,3,38,1
"0222",1,1,1,1,1,1,1,1,3,5000,1,4,35,1
"0222",1,1,1,2,2,2,1,4,1,0,2,3,66,1
"0222",1,1,1,2,1,2,2,4,2,0,0,0,55,2
"0222",1,1,2,1,1,2,1,0,0,0,1,4,69,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,46,2
"0222",1,1,1,1,2,2,2,5,2,0,0,0,70,2
"0222",1,1,2,1,2,2,1,0,0,0,5,1,40,2
"0222",1,1,2,1,2,2,1,0,0,0,1,4,64,2
"0222",1,1,1,1,1,2,2,3,3,300,0,0,53,1
"0222",1,1,1,2,2,2,1,1,2,0,1,1,40,2
"0222",1,1,1,2,2,2,1,1,2,0,2,4,36,1
"0222",2,0,0,0,0,0,0,0,0,0,0,0,88,2
"0222",1,1,1,1,2,1,1,4,1,0,2,4,23,1
"0222",1,1,2,2,2,2,2,0,0,0,0,0,78,2
"0222",1,1,2,1,1,2,1,0,0,0,1,3,54,1
"0222",1,2,2,2,1,2,2,0,0,0,0,0,40,2
"0222",1,1,1,1,2,2,2,4,2,0,0,0,30,1
"0222",1,2,2,2,1,2,2,0,0,0,0,0,32,1
"0222",1,2,2,2,2,2,1,0,0,0,2,4,56,2
"0222",1,1,2,2,1,2,1,0,0,0,2,4,22,2
"0222",1,1,1,2,1,2,2,3,2,0,0,0,82,1
"0222",1,1,1,1,1,2,1,4,3,3000,2,3,54,1
"0222",1,1,1,1,2,2,2,4,3,3000,0,0,81,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,40,2
"0222",1,1,2,2,1,2,1,0,0,0,5,4,20,2
"0222",1,1,2,2,2,2,2,0,0,0,0,0,22,2
"0222",1,1,2,1,1,2,2,0,0,0,0,0,23,1
"0222",1,2,2,2,1,2,1,0,0,0,1,4,55,1
"0222",1,2,2,2,2,1,1,0,0,0,5,4,25,1
"0222",1,1,2,2,2,2,2,0,0,0,0,0,60,2
"0222",1,2,2,2,2,2,1,0,0,0,5,3,30,1
"0222",1,1,1,1,1,1,1,1,1,0,1,1,42,2
"0222",1,1,1,1,2,2,2,5,2,0,0,0,69,2
"0222",1,1,1,2,2,2,1,2,2,0,2,4,21,1
"0222",1,1,1,2,1,2,1,4,1,0,5,4,31,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,36,2
"0222",1,1,1,2,1,1,2,1,2,0,0,0,48,1
"0222",1,1,2,2,2,2,1,0,0,0,1,5,25,2
"0222",1,1,1,2,1,2,2,4,2,0,0,0,43,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,45,2
"0222",1,1,2,1,2,2,1,0,0,0,1,3,28,2
"0222",1,1,2,2,2,2,1,0,0,0,2,3,43,2
"0222",1,1,2,1,1,2,1,0,0,0,2,3,37,1
"0222",1,1,1,2,2,2,1,3,3,300,5,3,47,2
"0222",1,1,1,2,1,2,1,4,2,0,2,1,23,2
"0222",1,1,1,1,2,2,2,5,3,200,0,0,47,2
"0222",1,1,1,1,1,2,1,3,2,0,2,3,61,1
"0222",1,1,2,2,2,2,1,0,0,0,5,4,64,2
"0222",1,1,2,2,2,2,1,0,0,0,2,4,24,2
"0222",1,1,1,2,2,2,2,5,2,0,0,0,50,1
"0222",1,1,1,2,2,2,2,5,3,1560,0,0,48,1
"0222",1,1,1,2,2,2,1,4,1,0,2,4,37,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,62,2
"0222",1,1,1,2,2,2,2,4,2,0,0,0,70,2
"0222",1,2,2,2,1,2,1,0,0,0,1,3,40,2
"0222",1,1,1,1,1,1,1,4,2,0,1,4,21,1
"0222",1,1,2,1,1,2,1,0,0,0,5,1,59,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,38,2
"0222",1,1,1,2,2,2,2,4,3,250,0,0,73,1
"0222",1,1,1,2,2,2,1,3,2,0,1,2,35,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,38,2
"0222",1,1,1,2,2,2,1,3,2,0,5,1,46,1
"0222",1,1,1,1,2,1,1,4,3,300,4,4,49,2
"0222",1,1,2,2,2,2,1,0,0,0,1,1,66,2
"0222",1,1,1,2,1,2,1,3,1,0,1,3,29,1
"0222",1,1,1,2,1,2,1,4,1,0,3,4,21,2
"0222",1,1,2,2,2,2,1,0,0,0,2,4,55,2
"0222",1,1,2,2,1,2,2,0,0,0,0,0,46,1
"0222",2,0,0,0,0,0,0,0,0,0,0,0,64,2
"0222",1,1,2,1,2,2,2,0,0,0,0,0,67,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,66,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,30,2
"0222",1,1,1,2,1,2,2,3,2,0,0,0,35,1
"0222",1,1,1,1,2,2,1,1,1,0,1,1,25,2
"0222",1,1,1,2,2,2,2,4,3,1200,0,0,26,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,52,2
"0222",1,1,1,2,2,2,1,3,3,1000,2,1,36,2
"0222",1,1,1,1,2,2,2,1,2,0,0,0,40,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,53,2
"0222",1,1,1,2,2,2,2,4,2,0,0,0,74,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,59,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,57,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,21,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,56,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,63,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,19,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,19,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,75,2
"0222",1,1,2,2,1,2,2,0,0,0,0,0,44,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,64,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,48,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,26,2
"0222",1,1,1,2,2,2,2,3,2,0,0,0,65,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,35,1
"0222",1,2,2,2,1,2,2,0,0,0,0,0,67,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,71,1
"0222",1,1,1,2,2,2,2,4,3,700,0,0,61,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,54,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,59,1
"0222",1,1,1,2,2,2,1,3,3,1500,2,3,51,2
"0222",1,1,1,1,2,2,2,4,3,1200,0,0,68,2
"0222",1,1,2,2,2,2,2,0,0,0,0,0,50,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,37,2
"0222",1,1,1,1,2,2,1,1,3,1500,2,1,34,1
"0222",1,1,1,2,2,2,2,5,2,0,0,0,86,1
"0222",1,1,1,1,2,1,2,4,3,180,0,0,39,2
"0222",1,2,2,2,2,2,1,0,0,0,5,3,44,1
"0222",1,1,1,2,2,2,1,2,1,0,1,2,23,1
"0222",1,1,1,2,2,2,2,3,3,350,0,0,58,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,79,1
"0222",1,1,1,2,2,2,2,5,3,250,0,0,80,1
"0222",1,1,1,2,2,2,1,4,3,20,1,4,25,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,41,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,56,1
"0222",1,1,1,2,1,2,2,3,2,0,0,0,70,2
"0222",1,2,2,2,1,2,2,0,0,0,0,0,44,2
"0222",1,1,1,2,2,2,1,4,2,0,2,3,62,1
"0222",1,2,2,2,1,2,2,0,0,0,0,0,53,1
"0222",1,2,2,1,2,2,2,0,0,0,0,0,36,2
"0222",1,1,1,1,2,2,1,4,1,0,5,4,57,2
"0222",1,2,2,2,2,2,1,0,0,0,1,3,61,1
"0222",1,1,2,1,2,2,2,0,0,0,0,0,34,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,42,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,31,1
"0222",1,1,1,2,2,2,2,5,3,1000,0,0,76,1
"0222",1,1,1,1,2,2,1,1,3,500,2,1,50,1
"0222",1,1,1,1,2,1,1,1,1,0,1,3,56,2
"0222",1,1,1,1,2,1,1,4,3,200,1,4,25,1
"0222",1,1,1,2,2,2,1,3,3,200,2,3,29,2
"0222",1,2,1,2,2,2,1,1,3,300,3,4,21,1
"0222",1,2,2,1,2,2,2,0,0,0,0,0,63,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,34,1
"0222",1,1,2,1,2,2,2,0,0,0,0,0,28,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,32,2
"0222",1,1,1,2,2,2,2,5,2,0,0,0,83,2
"0222",1,2,2,1,1,2,2,0,0,0,0,0,32,2
"0222",1,1,1,2,2,2,2,3,2,0,0,0,38,2
"0222",1,1,2,2,2,2,1,0,0,0,2,3,46,2
"0222",1,1,1,1,2,2,1,3,2,0,1,4,50,1
"0222",1,1,1,2,2,2,1,2,3,750,2,2,47,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,65,2
"0222",1,1,1,2,2,2,1,3,1,0,2,3,60,1
"0222",1,1,1,1,2,1,1,2,1,0,2,2,24,1
"0222",1,1,1,1,1,2,1,2,1,0,1,2,24,1
"0222",1,2,2,2,2,2,1,0,0,0,1,3,32,2
"0222",1,1,1,2,1,1,1,1,1,0,2,3,30,1
"0222",1,1,1,2,2,2,1,4,3,700,2,4,33,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,74,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,78,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,28,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,62,1
"0222",1,1,1,2,2,2,2,5,2,0,0,0,60,2
"0222",1,1,2,2,2,2,1,0,0,0,1,4,31,2
"0222",1,1,1,2,2,2,2,4,3,500,0,0,41,2
"0222",1,1,2,1,1,2,2,0,0,0,0,0,34,1
"0222",1,1,1,2,2,2,2,4,1,0,0,0,41,2
"0222",1,1,2,2,2,2,1,0,0,0,1,3,76,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,67,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,65,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,83,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,67,1
"0222",1,1,2,1,2,2,2,0,0,0,0,0,30,1
"0222",1,1,1,2,2,2,1,4,1,0,1,4,31,2
"0222",1,1,1,2,2,2,2,3,2,0,0,0,58,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,70,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,23,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,72,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,43,2
"0222",1,1,1,2,2,2,2,5,3,150,0,0,64,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,67,2
"0222",2,0,0,0,0,0,0,0,0,0,0,0,60,1
"0222",1,1,1,2,2,2,2,4,3,1000,0,0,59,2
"0222",1,1,2,1,1,2,2,0,0,0,0,0,44,1
"0222",1,1,1,2,2,2,2,4,1,0,0,0,29,2
"0222",1,1,1,2,1,2,2,4,3,200,0,0,65,1
"0222",1,1,2,1,1,2,2,0,0,0,0,0,52,1
"0222",1,1,1,1,2,2,1,3,3,600,2,4,42,2
"0222",1,1,2,2,1,2,2,0,0,0,0,0,55,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,72,1
"0222",1,2,2,2,2,1,1,0,0,0,1,4,50,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,41,1
"0222",1,1,1,2,1,2,2,4,3,400,0,0,27,2
"0222",1,1,2,1,1,2,1,0,0,0,1,4,31,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,33,1
"0222",1,1,1,1,1,2,1,3,3,1200,3,3,64,2
"0222",1,1,1,2,1,2,1,3,1,0,2,4,56,1
"0222",1,1,1,1,2,2,1,2,1,0,2,4,31,1
"0222",1,1,2,1,1,2,1,0,0,0,3,4,33,1
"0222",1,1,1,1,2,2,2,2,2,0,0,0,20,2
"0222",1,1,2,2,1,2,2,0,0,0,0,0,51,2
"0222",1,1,2,2,1,2,2,0,0,0,0,0,47,1
"0222",1,1,1,2,1,2,2,4,2,0,0,0,41,1
"0222",1,2,1,2,1,2,2,2,2,0,0,0,27,1
"0222",1,1,1,2,2,2,2,2,2,0,0,0,33,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,39,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,60,2
"0222",1,1,1,2,1,2,2,4,3,1800,0,0,48,1
"0222",1,1,2,2,2,2,1,0,0,0,2,3,36,2
"0222",1,1,1,2,1,2,2,4,3,600,0,0,36,2
"0222",1,1,2,2,1,2,1,0,0,0,1,3,40,1
"0222",1,2,2,2,2,2,1,0,0,0,1,4,31,2
"0222",1,2,2,1,2,2,2,0,0,0,0,0,41,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,69,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,51,2
"0222",1,1,1,1,2,2,1,4,3,2000,2,4,73,2
"0222",1,1,2,2,2,2,1,0,0,0,2,3,44,2
"0222",1,1,2,2,2,2,1,0,0,0,1,1,46,2
"0222",1,2,2,1,2,2,1,0,0,0,2,4,19,1
"0222",1,1,1,2,2,2,2,5,2,0,0,0,56,2
"0222",1,1,1,2,1,2,1,3,2,0,2,1,42,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,68,2
"0222",1,1,2,1,2,2,1,0,0,0,2,4,24,2
"0222",1,1,2,1,2,2,2,0,0,0,0,0,72,2
"0222",1,1,2,2,2,2,1,0,0,0,1,4,55,2
"0222",1,1,1,2,2,2,2,4,2,0,0,0,31,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,29,1
"0222",1,1,1,1,2,2,1,3,2,0,1,4,27,1
"0222",1,1,2,1,1,2,1,0,0,0,1,1,31,1
"0222",1,2,2,2,2,2,1,0,0,0,2,4,36,1
"0222",1,1,2,1,1,2,1,0,0,0,1,3,34,1
"0222",1,1,1,2,1,2,2,4,3,300,0,0,48,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,85,2
"0222",1,1,1,2,2,2,1,4,3,300,1,3,27,1
"0222",1,1,2,1,1,2,1,0,0,0,1,4,32,1
"0222",1,1,1,1,2,2,1,3,2,0,1,4,31,1
"0222",1,1,1,2,2,2,1,4,3,800,2,4,26,1
"0222",1,1,1,2,1,2,1,4,1,0,3,1,62,1
"0222",1,1,1,1,2,2,2,3,2,0,0,0,30,2
"0222",1,2,2,2,1,2,2,0,0,0,0,0,54,1
"0222",1,1,1,1,2,2,2,3,2,0,0,0,39,2
"0222",1,1,1,2,2,2,2,2,2,0,0,0,18,1
"0222",1,2,2,2,1,2,2,0,0,0,0,0,35,1
"0222",1,1,2,2,2,2,1,0,0,0,1,3,30,2
"0222",1,1,2,1,1,2,2,0,0,0,0,0,43,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,58,2
"0222",1,1,1,2,1,2,2,4,1,0,0,0,33,1
"0222",1,1,2,1,2,2,1,0,0,0,1,4,56,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,64,1
"0222",1,2,2,2,2,2,1,0,0,0,1,4,34,1
"0222",1,1,1,1,2,2,1,4,2,0,2,4,29,2
"0222",1,1,1,2,1,2,1,2,2,0,3,2,72,2
"0222",1,1,1,2,2,2,1,2,2,0,3,2,37,1
"0222",1,2,2,2,2,2,1,0,0,0,2,4,53,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,61,2
"0222",1,1,1,2,2,2,1,4,2,0,1,4,23,1
"0222",1,2,2,2,2,2,1,0,0,0,2,4,47,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,74,2
"0222",1,1,2,1,2,2,1,0,0,0,2,3,39,2
"0222",1,2,2,1,2,2,2,0,0,0,0,0,82,2
"0222",1,2,2,2,1,2,1,0,0,0,2,4,59,2
"0222",1,1,2,2,1,2,1,0,0,0,1,4,52,2
"0222",1,1,1,2,2,2,1,1,1,0,1,4,36,1
"0222",1,1,1,1,2,2,1,2,2,0,1,2,32,1
"0222",1,1,1,2,2,2,2,4,3,450,0,0,79,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,53,1
"0222",1,1,2,1,2,2,2,0,0,0,0,0,35,1
"0222",1,1,1,1,2,2,2,3,3,1200,0,0,81,1
"0222",1,1,1,2,2,2,1,2,1,0,2,4,19,1
"0222",1,2,2,2,2,2,2,0,0,0,0,0,41,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,24,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,58,1
"0222",1,1,2,1,1,2,1,0,0,0,1,4,50,1
"0222",1,1,1,1,2,2,1,3,2,0,1,4,32,2
"0222",1,1,2,1,1,2,1,0,0,0,1,1,56,1
"0222",1,1,1,1,2,2,1,3,1,0,1,4,50,1
"0222",1,2,2,1,1,2,2,0,0,0,0,0,34,2
"0222",1,2,2,2,2,2,2,0,0,0,0,0,85,1
"0222",1,2,2,2,1,2,2,0,0,0,0,0,52,1
"0222",1,1,2,2,1,2,2,0,0,0,0,0,33,2
"0222",1,2,2,2,1,2,2,0,0,0,0,0,31,1
"0222",1,2,2,2,1,2,2,0,0,0,0,0,57,1
